Site ID,Date/Time,Target 1 Result,Target 1 Concentration,Target 1,Target 1 Units,Target 1 Detection Limit,Sample ID
UK_SC_Site14,2021/2/8,presence,70668.11532,N1,gc/L,1316,UK_SC_Site14_S8
UK_SC_Site14,2021/2/10,presence,33872.30128,N1,gc/L,1316,UK_SC_Site14_S9
UK_SC_Site14,2021/2/15,presence,49866.67879,N1,gc/L,1316,UK_SC_Site14_S10
UK_SC_Site14,2021/2/19,presence,93822.9577,N1,gc/L,1316,UK_SC_Site14_S11
UK_SC_Site14,2021/2/23,presence,137177.8128,N1,gc/L,1316,UK_SC_Site14_S12
UK_SC_Site14,2021/2/25,presence,86958.7614,N1,gc/L,1316,UK_SC_Site14_S13
UK_SC_Site14,2021/3/2,presence,16631.8019,N1,gc/L,1316,UK_SC_Site14_S14
UK_SC_Site14,2021/3/3,presence,2711.458954,N1,gc/L,1316,UK_SC_Site14_S15
UK_SC_Site14,2021/3/11,presence,658,N1,gc/L,1316,UK_SC_Site14_S16
UK_SC_Site14,2021/3/12,presence,658,N1,gc/L,1316,UK_SC_Site14_S17
UK_SC_Site14,2021/3/17,presence,2404.033448,N1,gc/L,1316,UK_SC_Site14_S18
UK_SC_Site14,2021/3/18,presence,3907.991289,N1,gc/L,1316,UK_SC_Site14_S19
UK_SC_Site14,2021/3/24,presence,9940.087952,N1,gc/L,1316,UK_SC_Site14_S20
UK_SC_Site14,2021/3/25,presence,5157.990887,N1,gc/L,1316,UK_SC_Site14_S21
UK_SC_Site14,2021/4/1,presence,29151.9,N1,gc/L,1316,UK_SC_Site14_S22
UK_SC_Site14,2021/4/2,presence,19474.19831,N1,gc/L,1316,UK_SC_Site14_S23
UK_SC_Site14,2021/4/6,presence,157271.0798,N1,gc/L,1316,UK_SC_Site14_S24
UK_SC_Site14,2021/4/7,presence,94463.37166,N1,gc/L,1316,UK_SC_Site14_S25
UK_SC_Site14,2021/4/12,presence,405827.9787,N1,gc/L,1316,UK_SC_Site14_S26
UK_SC_Site14,2021/4/26,presence,10367.78877,N1,gc/L,1316,UK_SC_Site14_S27
UK_SC_Site14,2021/4/27,presence,8272.384533,N1,gc/L,1316,UK_SC_Site14_S28
UK_SC_Site14,2021/5/4,presence,17639.79278,N1,gc/L,1316,UK_SC_Site14_S29
UK_SC_Site14,2021/5/5,presence,7316.070984,N1,gc/L,1316,UK_SC_Site14_S30
UK_SC_Site14,2021/5/10,presence,39428.98449,N1,gc/L,1316,UK_SC_Site14_S31
UK_SC_Site14,2021/5/11,presence,27365.47394,N1,gc/L,1316,UK_SC_Site14_S32
UK_SC_Site14,2021/5/20,presence,22111.83624,N1,gc/L,1316,UK_SC_Site14_S33
UK_SC_Site14,2021/5/21,presence,27670.63739,N1,gc/L,1316,UK_SC_Site14_S34
UK_SC_Site14,2021/5/26,presence,52673.23045,N1,gc/L,1316,UK_SC_Site14_S35
UK_SC_Site14,2021/5/27,presence,3357.654813,N1,gc/L,1316,UK_SC_Site14_S36
UK_SC_Site14,2021/6/1,presence,12490.55681,N1,gc/L,1316,UK_SC_Site14_S37
UK_SC_Site14,2021/6/2,presence,21356.08233,N1,gc/L,1316,UK_SC_Site14_S38
UK_SC_Site14,2021/6/7,presence,8669.539067,N1,gc/L,1316,UK_SC_Site14_S39
UK_SC_Site14,2021/6/9,presence,27227.24892,N1,gc/L,1316,UK_SC_Site14_S40
UK_SC_Site14,2021/6/14,presence,2461.934105,N1,gc/L,1316,UK_SC_Site14_S41
UK_SC_Site14,2021/6/16,presence,43639.8255,N1,gc/L,1316,UK_SC_Site14_S42
UK_SC_Site14,2021/6/21,presence,21593.80579,N1,gc/L,1316,UK_SC_Site14_S43
UK_SC_Site14,2021/6/23,presence,53228.66548,N1,gc/L,1316,UK_SC_Site14_S44
UK_SC_Site14,2021/6/28,presence,74899.63532,N1,gc/L,1316,UK_SC_Site14_S45
UK_SC_Site14,2021/7/1,presence,66281.22892,N1,gc/L,1316,UK_SC_Site14_S46
UK_SC_Site14,2021/7/6,presence,274474.3851,N1,gc/L,1316,UK_SC_Site14_S47
UK_SC_Site14,2021/7/8,presence,2126044.701,N1,gc/L,1316,UK_SC_Site14_S48
UK_SC_Site14,2021/7/13,presence,5007354.835,N1,gc/L,1316,UK_SC_Site14_S49
UK_SC_Site14,2021/7/20,presence,103366.5592,N1,gc/L,1316,UK_SC_Site14_S50
UK_SC_Site14,2021/7/27,presence,409003.0124,N1,gc/L,1316,UK_SC_Site14_S51
UK_SC_Site14,2021/7/29,presence,156533.8741,N1,gc/L,1316,UK_SC_Site14_S52
UK_SC_Site14,2021/8/31,presence,134875.6815,N1,gc/L,1316,UK_SC_Site14_S53
UK_SC_Site14,2021/9/3,presence,174238.0613,N1,gc/L,1316,UK_SC_Site14_S54
UK_SC_Site14,2021/9/6,presence,439697.1515,N1,gc/L,1316,UK_SC_Site14_S55
UK_SC_Site14,2021/9/14,presence,1165431.924,N1,gc/L,1316,UK_SC_Site14_S56
UK_SC_Site14,2021/10/20,presence,37892.489,N1,gc/L,1316,UK_SC_Site14_S57
UK_SC_Site14,2021/10/26,presence,33320.26664,N1,gc/L,1316,UK_SC_Site14_S58
UK_SC_Site14,2021/10/28,presence,62614.69015,N1,gc/L,1316,UK_SC_Site14_S59
UK_SC_Site14,2021/11/2,presence,9406.022013,N1,gc/L,1316,UK_SC_Site14_S60
UK_SC_Site14,2021/11/4,presence,33931.9385,N1,gc/L,1316,UK_SC_Site14_S61
UK_SC_Site14,2021/11/9,presence,658,N1,gc/L,1316,UK_SC_Site14_S62
UK_SC_Site14,2021/11/16,presence,49798.5,N1,gc/L,1316,UK_SC_Site14_S63
UK_SC_Site14,2021/11/18,presence,96790.034,N1,gc/L,1316,UK_SC_Site14_S64
UK_SC_Site14,2021/11/23,presence,57562.82947,N1,gc/L,1316,UK_SC_Site14_S65
UK_SC_Site14,2021/11/25,presence,117296.3572,N1,gc/L,1316,UK_SC_Site14_S66
UK_SC_Site14,2021/11/30,presence,87358.23956,N1,gc/L,1316,UK_SC_Site14_S67
UK_SC_Site14,2021/12/7,presence,89667.74108,N1,gc/L,1316,UK_SC_Site14_S68
UK_SC_Site14,2021/12/14,presence,223012.4844,N1,gc/L,1316,UK_SC_Site14_S69
UK_SC_Site14,2021/12/16,presence,24430.00396,N1,gc/L,1316,UK_SC_Site14_S70
UK_SC_Site14,2022/1/5,presence,14070.84253,N1,gc/L,1316,UK_SC_Site14_S71
UK_SC_Site14,2022/1/11,presence,25306.52795,N1,gc/L,1316,UK_SC_Site14_S72
UK_SC_Site14,2022/1/13,presence,43349.23636,N1,gc/L,1316,UK_SC_Site14_S73
UK_SC_Site14,2022/1/20,presence,9495.219061,N1,gc/L,1316,UK_SC_Site14_S74
UK_SC_Site14,2022/1/27,presence,25290.68567,N1,gc/L,1316,UK_SC_Site14_S75
UK_SC_Site14,2022/2/1,presence,195279.0073,N1,gc/L,1316,UK_SC_Site14_S76
UK_SC_Site14,2022/2/4,presence,84540.7667,N1,gc/L,1316,UK_SC_Site14_S77
UK_SC_Site14,2022/2/8,presence,68581.53591,N1,gc/L,1316,UK_SC_Site14_S78
UK_SC_Site14,2022/2/11,presence,7670.033037,N1,gc/L,1316,UK_SC_Site14_S79
UK_SC_Site14,2022/2/23,presence,157233.6354,N1,gc/L,1316,UK_SC_Site14_S80
UK_SC_Site14,2022/2/25,presence,13171,N1,gc/L,1316,UK_SC_Site14_S81
UK_SC_Site14,2022/3/4,presence,53892.70866,N1,gc/L,1316,UK_SC_Site14_S82
UK_SC_Site14,2022/3/8,presence,71305.5,N1,gc/L,1316,UK_SC_Site14_S83
UK_SC_Site14,2022/3/10,presence,143119,N1,gc/L,1316,UK_SC_Site14_S84
UK_SC_Site14,2022/3/14,presence,147904,N1,gc/L,1316,UK_SC_Site14_S85
UK_SC_Site14,2022/3/16,presence,703442,N1,gc/L,1316,UK_SC_Site14_S86
UK_SC_Site14,2022/3/23,presence,1040883.771,N1,gc/L,1316,UK_SC_Site14_S87
UK_SC_Site14,2022/4/1,presence,189930.1994,N1,gc/L,1316,UK_SC_Site14_S88
UK_SC_Site14,2022/4/4,presence,544074.1292,N1,gc/L,1316,UK_SC_Site14_S89
UK_SC_Site14,2022/4/6,presence,627760.3958,N1,gc/L,1316,UK_SC_Site14_S90
UK_SC_Site14,2022/4/13,presence,57334.64346,N1,gc/L,1316,UK_SC_Site14_S91
UK_SC_Site14,2022/4/22,presence,624568.2119,N1,gc/L,1316,UK_SC_Site14_S92
UK_SC_Site14,2022/4/27,presence,118698.5,N1,gc/L,1316,UK_SC_Site14_S93
UK_SC_Site14,2022/5/6,presence,105588,N1,gc/L,1316,UK_SC_Site14_S94
UK_SC_Site14,2022/5/10,presence,23883.5,N1,gc/L,1316,UK_SC_Site14_S95
UK_SC_Site14,2022/5/19,presence,356439,N1,gc/L,1316,UK_SC_Site14_S96
UK_SC_Site14,2022/5/24,presence,266610,N1,gc/L,1316,UK_SC_Site14_S97
UK_SC_Site14,2022/6/1,presence,317170.1752,N1,gc/L,1316,UK_SC_Site14_S98
UK_SC_Site14,2022/6/15,presence,306361.5,N1,gc/L,1316,UK_SC_Site14_S99
UK_SC_Site14,2022/6/24,presence,468746,N1,gc/L,1316,UK_SC_Site14_S100
UK_SC_Site14,2022/6/28,presence,560908.5,N1,gc/L,1316,UK_SC_Site14_S101
UK_SC_Site14,2022/7/5,presence,197373,N1,gc/L,1316,UK_SC_Site14_S102
UK_SC_Site14,2022/7/26,presence,77064,N1,gc/L,1316,UK_SC_Site14_S103
UK_SC_Site14,2022/8/5,presence,194839.342,N1,gc/L,1316,UK_SC_Site14_S104
UK_SC_Site14,2022/8/8,presence,58994.51561,N1,gc/L,1316,UK_SC_Site14_S105
UK_SC_Site14,2022/8/16,presence,11966.5,N1,gc/L,1316,UK_SC_Site14_S106
UK_SC_Site14,2022/8/22,presence,44947,N1,gc/L,1316,UK_SC_Site14_S107
UK_SC_Site14,2022/8/31,presence,210482,N1,gc/L,1316,UK_SC_Site14_S108
UK_SC_Site14,2022/9/5,presence,67944,N1,gc/L,1316,UK_SC_Site14_S109
UK_SC_Site14,2022/9/13,presence,106451.3576,N1,gc/L,1316,UK_SC_Site14_S110
UK_SC_Site14,2022/9/21,presence,183368.0913,N1,gc/L,1316,UK_SC_Site14_S111
UK_SC_Site14,2022/9/26,presence,14763.63043,N1,gc/L,1316,UK_SC_Site14_S112
UK_SC_Site14,2022/10/6,presence,19891.01818,N1,gc/L,1316,UK_SC_Site14_S113
UK_SC_Site14,2022/10/10,presence,32287.47878,N1,gc/L,1316,UK_SC_Site14_S114
UK_SC_Site14,2022/10/18,presence,13884,N1,gc/L,1316,UK_SC_Site14_S115
UK_SC_Site14,2022/11/3,presence,658,N1,gc/L,1316,UK_SC_Site14_S116
UK_SC_Site14,2022/11/10,presence,9600,N1,gc/L,1316,UK_SC_Site14_S117
UK_SC_Site14,2022/11/11,presence,24840,N1,gc/L,1316,UK_SC_Site14_S118
UK_SC_Site14,2022/11/15,presence,55884.5,N1,gc/L,1316,UK_SC_Site14_S119
UK_SC_Site14,2022/11/23,presence,18784,N1,gc/L,1316,UK_SC_Site14_S120
UK_SC_Site14,2022/11/30,presence,140288,N1,gc/L,1316,UK_SC_Site14_S121
UK_SC_Site14,2022/12/8,presence,24800,N1,gc/L,1316,UK_SC_Site14_S122
UK_SC_Site14,2022/12/15,presence,73632,N1,gc/L,1316,UK_SC_Site14_S123
UK_SC_Site14,2022/12/20,presence,61189.5,N1,gc/L,1316,UK_SC_Site14_S124
UK_SC_Site14,2023/1/6,presence,658,N1,gc/L,1316,UK_SC_Site14_S125
UK_SC_Site14,2023/1/9,presence,27018.5,N1,gc/L,1316,UK_SC_Site14_S126
UK_SC_Site14,2023/1/19,presence,18064,N1,gc/L,1316,UK_SC_Site14_S127
UK_SC_Site14,2023/1/26,presence,56800,N1,gc/L,1316,UK_SC_Site14_S128
UK_SC_Site14,2023/1/30,presence,24602.5,N1,gc/L,1316,UK_SC_Site14_S129
UK_SC_Site14,2023/2/21,presence,17802,N1,gc/L,1316,UK_SC_Site14_S130
UK_SC_Site32,2021/2/17,presence,2385.751243,N1,gc/L,1316,UK_SC_Site32_S1
UK_SC_Site32,2021/2/22,presence,18186.5,N1,gc/L,1316,UK_SC_Site32_S2
UK_SC_Site32,2021/3/1,presence,49375.67243,N1,gc/L,1316,UK_SC_Site32_S3
UK_SC_Site32,2021/3/11,presence,27549.29293,N1,gc/L,1316,UK_SC_Site32_S4
UK_SC_Site32,2021/3/16,presence,6696.458892,N1,gc/L,1316,UK_SC_Site32_S5
UK_SC_Site32,2021/3/23,presence,1657.987955,N1,gc/L,1316,UK_SC_Site32_S6
UK_SC_Site32,2021/3/31,presence,658,N1,gc/L,1316,UK_SC_Site32_S7
UK_SC_Site32,2021/4/6,presence,2341.456559,N1,gc/L,1316,UK_SC_Site32_S8
UK_SC_Site32,2021/4/12,absence,0,N1,gc/L,1316,UK_SC_Site32_S9
UK_SC_Site32,2021/4/26,absence,0,N1,gc/L,1316,UK_SC_Site32_S10
UK_SC_Site32,2021/5/4,absence,0,N1,gc/L,1316,UK_SC_Site32_S11
UK_SC_Site32,2021/5/10,absence,0,N1,gc/L,1316,UK_SC_Site32_S12
UK_SC_Site32,2021/5/17,absence,0,N1,gc/L,1316,UK_SC_Site32_S13
UK_SC_Site32,2021/5/28,presence,6695.57808,N1,gc/L,1316,UK_SC_Site32_S14
UK_SC_Site32,2021/6/7,presence,39307.9327,N1,gc/L,1316,UK_SC_Site32_S15
UK_SC_Site32,2021/6/14,presence,9721.664101,N1,gc/L,1316,UK_SC_Site32_S16
UK_SC_Site32,2021/6/21,presence,48780.01103,N1,gc/L,1316,UK_SC_Site32_S17
UK_SC_Site32,2021/6/28,presence,126039.2025,N1,gc/L,1316,UK_SC_Site32_S18
UK_SC_Site32,2021/7/5,presence,331132.6448,N1,gc/L,1316,UK_SC_Site32_S19
UK_SC_Site32,2021/7/12,presence,457146.8862,N1,gc/L,1316,UK_SC_Site32_S20
UK_SC_Site32,2021/7/20,presence,113747.3458,N1,gc/L,1316,UK_SC_Site32_S21
UK_SC_Site32,2021/7/26,presence,37336.82339,N1,gc/L,1316,UK_SC_Site32_S22
UK_SC_Site32,2021/8/23,presence,162048.7885,N1,gc/L,1316,UK_SC_Site32_S23
UK_SC_Site32,2021/8/30,presence,351300.1055,N1,gc/L,1316,UK_SC_Site32_S24
UK_SC_Site32,2021/9/13,presence,146913.1542,N1,gc/L,1316,UK_SC_Site32_S25
UK_SC_Site32,2021/9/27,presence,61762.8549,N1,gc/L,1316,UK_SC_Site32_S26
UK_SC_Site32,2021/10/8,presence,62963.03621,N1,gc/L,1316,UK_SC_Site32_S27
UK_SC_Site32,2021/10/11,presence,29289.61381,N1,gc/L,1316,UK_SC_Site32_S28
UK_SC_Site32,2021/10/18,presence,15344.28301,N1,gc/L,1316,UK_SC_Site32_S29
UK_SC_Site32,2021/11/5,presence,86412.23464,N1,gc/L,1316,UK_SC_Site32_S30
UK_SC_Site32,2021/11/11,presence,245758.6667,N1,gc/L,1316,UK_SC_Site32_S31
UK_SC_Site32,2021/11/22,presence,254931.9809,N1,gc/L,1316,UK_SC_Site32_S32
UK_SC_Site32,2021/12/6,presence,211835,N1,gc/L,1316,UK_SC_Site32_S33
UK_SC_Site32,2021/12/13,presence,130688.5577,N1,gc/L,1316,UK_SC_Site32_S34
UK_SC_Site32,2022/1/10,presence,336547.0829,N1,gc/L,1316,UK_SC_Site32_S35
UK_SC_Site32,2022/1/17,presence,93618.45578,N1,gc/L,1316,UK_SC_Site32_S36
UK_SC_Site32,2022/1/24,presence,57978.98501,N1,gc/L,1316,UK_SC_Site32_S37
UK_SC_Site32,2022/2/7,presence,77798.66588,N1,gc/L,1316,UK_SC_Site32_S38
UK_SC_Site32,2022/2/14,presence,54922.5136,N1,gc/L,1316,UK_SC_Site32_S39
UK_SC_Site32,2022/2/21,presence,66707.44781,N1,gc/L,1316,UK_SC_Site32_S40
UK_SC_Site32,2022/3/8,presence,481821,N1,gc/L,1316,UK_SC_Site32_S41
UK_SC_Site32,2022/3/15,presence,1156246.446,N1,gc/L,1316,UK_SC_Site32_S42
UK_SC_Site32,2022/3/22,presence,1132103.412,N1,gc/L,1316,UK_SC_Site32_S43
UK_SC_Site32,2022/4/5,presence,224368.6234,N1,gc/L,1316,UK_SC_Site32_S44
UK_SC_Site32,2022/4/12,presence,198290.5,N1,gc/L,1316,UK_SC_Site32_S45
UK_SC_Site32,2022/4/20,presence,125015.3333,N1,gc/L,1316,UK_SC_Site32_S46
UK_SC_Site32,2022/4/26,presence,139229.5,N1,gc/L,1316,UK_SC_Site32_S47
UK_SC_Site32,2022/5/13,presence,49103,N1,gc/L,1316,UK_SC_Site32_S48
UK_SC_Site32,2022/5/17,presence,108408,N1,gc/L,1316,UK_SC_Site32_S49
UK_SC_Site32,2022/5/25,presence,27936.15731,N1,gc/L,1316,UK_SC_Site32_S50
UK_SC_Site32,2022/6/7,presence,72211,N1,gc/L,1316,UK_SC_Site32_S51
UK_SC_Site32,2022/6/14,presence,100623,N1,gc/L,1316,UK_SC_Site32_S52
UK_SC_Site32,2022/6/21,presence,210857.5,N1,gc/L,1316,UK_SC_Site32_S53
UK_SC_Site32,2022/6/28,presence,170701,N1,gc/L,1316,UK_SC_Site32_S54
UK_SC_Site32,2022/7/4,presence,226495.5,N1,gc/L,1316,UK_SC_Site32_S55
UK_SC_Site32,2022/7/12,presence,50619.82585,N1,gc/L,1316,UK_SC_Site32_S56
UK_SC_Site32,2022/7/19,presence,92561,N1,gc/L,1316,UK_SC_Site32_S57
UK_SC_Site32,2022/7/27,presence,115984.3162,N1,gc/L,1316,UK_SC_Site32_S58
UK_SC_Site32,2022/8/1,presence,76343.5,N1,gc/L,1316,UK_SC_Site32_S59
UK_SC_Site32,2022/8/9,presence,36941.96413,N1,gc/L,1316,UK_SC_Site32_S60
UK_SC_Site32,2022/8/16,presence,34143,N1,gc/L,1316,UK_SC_Site32_S61
UK_SC_Site32,2022/8/23,presence,114963,N1,gc/L,1316,UK_SC_Site32_S62
UK_SC_Site32,2022/8/30,presence,145152.5577,N1,gc/L,1316,UK_SC_Site32_S63
UK_SC_Site32,2022/9/6,presence,36038.5,N1,gc/L,1316,UK_SC_Site32_S64
UK_SC_Site32,2022/9/13,presence,137739.1269,N1,gc/L,1316,UK_SC_Site32_S65
UK_SC_Site32,2022/9/21,presence,37028.97126,N1,gc/L,1316,UK_SC_Site32_S66
UK_SC_Site32,2022/9/28,presence,84937.96894,N1,gc/L,1316,UK_SC_Site32_S67
UK_SC_Site32,2022/10/4,presence,92806,N1,gc/L,1316,UK_SC_Site32_S68
UK_SC_Site32,2022/10/10,presence,393524.0147,N1,gc/L,1316,UK_SC_Site32_S69
UK_SC_Site32,2022/10/18,presence,83469.5,N1,gc/L,1316,UK_SC_Site32_S70
UK_SC_Site32,2022/10/24,presence,67078,N1,gc/L,1316,UK_SC_Site32_S71
UK_SC_Site32,2022/10/31,presence,34150.5,N1,gc/L,1316,UK_SC_Site32_S72
UK_SC_Site32,2022/11/7,presence,18349,N1,gc/L,1316,UK_SC_Site32_S73
UK_SC_Site32,2022/11/14,presence,11605,N1,gc/L,1316,UK_SC_Site32_S74
UK_SC_Site32,2022/11/28,presence,77088,N1,gc/L,1316,UK_SC_Site32_S75
UK_SC_Site32,2022/12/5,presence,34442.5,N1,gc/L,1316,UK_SC_Site32_S76
UK_SC_Site32,2022/12/12,presence,18864,N1,gc/L,1316,UK_SC_Site32_S77
UK_SC_Site32,2022/12/19,presence,66117.5,N1,gc/L,1316,UK_SC_Site32_S78
UK_SC_Site32,2023/1/4,presence,68448,N1,gc/L,1316,UK_SC_Site32_S79
UK_SC_Site32,2023/1/10,presence,60634.5,N1,gc/L,1316,UK_SC_Site32_S80
UK_SC_Site32,2023/1/16,presence,44640,N1,gc/L,1316,UK_SC_Site32_S81
UK_SC_Site32,2023/1/24,presence,25045.5,N1,gc/L,1316,UK_SC_Site32_S82
UK_SC_Site32,2023/1/31,presence,122288,N1,gc/L,1316,UK_SC_Site32_S83
UK_SC_Site32,2023/2/7,presence,88933.5,N1,gc/L,1316,UK_SC_Site32_S84
UK_SC_Site32,2023/2/13,presence,47280,N1,gc/L,1316,UK_SC_Site32_S85
UK_SC_Site32,2023/2/20,presence,30880,N1,gc/L,1316,UK_SC_Site32_S86
UK_SC_Site32,2023/2/27,presence,21605.5,N1,gc/L,1316,UK_SC_Site32_S87
UK_SC_Site37,2020/12/17,presence,195138,N1,gc/L,1316,UK_SC_Site37_S1
UK_SC_Site37,2020/12/21,presence,39219,N1,gc/L,1316,UK_SC_Site37_S2
UK_SC_Site37,2021/1/4,presence,81314.50849,N1,gc/L,1316,UK_SC_Site37_S3
UK_SC_Site37,2021/1/11,presence,28408.07354,N1,gc/L,1316,UK_SC_Site37_S4
UK_SC_Site37,2021/1/18,presence,25227.14192,N1,gc/L,1316,UK_SC_Site37_S5
UK_SC_Site37,2021/1/25,presence,143903.8189,N1,gc/L,1316,UK_SC_Site37_S6
UK_SC_Site37,2021/2/1,presence,42573.28035,N1,gc/L,1316,UK_SC_Site37_S7
UK_SC_Site37,2021/2/8,presence,118691.6969,N1,gc/L,1316,UK_SC_Site37_S8
UK_SC_Site37,2021/2/15,presence,49452.16603,N1,gc/L,1316,UK_SC_Site37_S9
UK_SC_Site37,2021/2/22,presence,63070,N1,gc/L,1316,UK_SC_Site37_S10
UK_SC_Site37,2021/2/27,presence,28727.74787,N1,gc/L,1316,UK_SC_Site37_S11
UK_SC_Site37,2021/3/1,presence,25362.94046,N1,gc/L,1316,UK_SC_Site37_S12
UK_SC_Site37,2021/3/8,presence,51315.61827,N1,gc/L,1316,UK_SC_Site37_S13
UK_SC_Site37,2021/3/10,presence,54615.32928,N1,gc/L,1316,UK_SC_Site37_S14
UK_SC_Site37,2021/3/15,presence,76771.34645,N1,gc/L,1316,UK_SC_Site37_S15
UK_SC_Site37,2021/3/17,presence,111623.3381,N1,gc/L,1316,UK_SC_Site37_S16
UK_SC_Site37,2021/3/22,presence,49120.13785,N1,gc/L,1316,UK_SC_Site37_S17
UK_SC_Site37,2021/3/24,presence,56471.80544,N1,gc/L,1316,UK_SC_Site37_S18
UK_SC_Site37,2021/3/29,presence,78207.11486,N1,gc/L,1316,UK_SC_Site37_S19
UK_SC_Site37,2021/3/31,presence,30961.15468,N1,gc/L,1316,UK_SC_Site37_S20
UK_SC_Site37,2021/4/5,presence,77846.75759,N1,gc/L,1316,UK_SC_Site37_S21
UK_SC_Site37,2021/4/7,presence,25313.06333,N1,gc/L,1316,UK_SC_Site37_S22
UK_SC_Site37,2021/4/12,presence,32737.78771,N1,gc/L,1316,UK_SC_Site37_S23
UK_SC_Site37,2021/4/14,presence,17773.05635,N1,gc/L,1316,UK_SC_Site37_S24
UK_SC_Site37,2021/4/26,presence,1945.974642,N1,gc/L,1316,UK_SC_Site37_S25
UK_SC_Site37,2021/4/28,presence,1643.549874,N1,gc/L,1316,UK_SC_Site37_S26
UK_SC_Site37,2021/5/3,presence,5000.909558,N1,gc/L,1316,UK_SC_Site37_S27
UK_SC_Site37,2021/5/5,presence,2927.660444,N1,gc/L,1316,UK_SC_Site37_S28
UK_SC_Site37,2021/5/10,presence,2327.627967,N1,gc/L,1316,UK_SC_Site37_S29
UK_SC_Site37,2021/5/13,presence,3578.037509,N1,gc/L,1316,UK_SC_Site37_S30
UK_SC_Site37,2021/5/17,presence,4689.594673,N1,gc/L,1316,UK_SC_Site37_S31
UK_SC_Site37,2021/5/19,presence,658,N1,gc/L,1316,UK_SC_Site37_S32
UK_SC_Site37,2021/5/24,presence,11242.25089,N1,gc/L,1316,UK_SC_Site37_S33
UK_SC_Site37,2021/5/26,presence,15472.05666,N1,gc/L,1316,UK_SC_Site37_S34
UK_SC_Site37,2021/5/31,presence,12845.67818,N1,gc/L,1316,UK_SC_Site37_S35
UK_SC_Site37,2021/6/2,presence,11408.68683,N1,gc/L,1316,UK_SC_Site37_S36
UK_SC_Site37,2021/6/7,presence,24197.97885,N1,gc/L,1316,UK_SC_Site37_S37
UK_SC_Site37,2021/6/9,presence,5347.419407,N1,gc/L,1316,UK_SC_Site37_S38
UK_SC_Site37,2021/6/14,presence,9558.642738,N1,gc/L,1316,UK_SC_Site37_S39
UK_SC_Site37,2021/6/16,presence,15509.95211,N1,gc/L,1316,UK_SC_Site37_S40
UK_SC_Site37,2021/6/21,presence,38422.71272,N1,gc/L,1316,UK_SC_Site37_S41
UK_SC_Site37,2021/6/23,presence,44252.01873,N1,gc/L,1316,UK_SC_Site37_S42
UK_SC_Site37,2021/6/28,presence,33703.71339,N1,gc/L,1316,UK_SC_Site37_S43
UK_SC_Site37,2021/6/30,presence,61357.12788,N1,gc/L,1316,UK_SC_Site37_S44
UK_SC_Site37,2021/7/5,presence,167836.4026,N1,gc/L,1316,UK_SC_Site37_S45
UK_SC_Site37,2021/7/7,presence,162595.2984,N1,gc/L,1316,UK_SC_Site37_S46
UK_SC_Site37,2021/7/12,presence,107365.7586,N1,gc/L,1316,UK_SC_Site37_S47
UK_SC_Site37,2021/7/19,presence,79096.13125,N1,gc/L,1316,UK_SC_Site37_S48
UK_SC_Site37,2021/7/21,presence,99818.64616,N1,gc/L,1316,UK_SC_Site37_S49
UK_SC_Site37,2021/7/26,presence,132635.2239,N1,gc/L,1316,UK_SC_Site37_S50
UK_SC_Site37,2021/8/4,presence,77699.17244,N1,gc/L,1316,UK_SC_Site37_S51
UK_SC_Site37,2021/8/11,presence,33292,N1,gc/L,1316,UK_SC_Site37_S52
UK_SC_Site37,2021/8/16,presence,82650.41824,N1,gc/L,1316,UK_SC_Site37_S53
UK_SC_Site37,2021/8/18,presence,522450.1135,N1,gc/L,1316,UK_SC_Site37_S54
UK_SC_Site37,2021/8/30,presence,332526.7211,N1,gc/L,1316,UK_SC_Site37_S55
UK_SC_Site37,2021/9/1,presence,265564.2006,N1,gc/L,1316,UK_SC_Site37_S56
UK_SC_Site37,2021/9/6,presence,769658.3666,N1,gc/L,1316,UK_SC_Site37_S57
UK_SC_Site37,2021/9/8,presence,221240.3684,N1,gc/L,1316,UK_SC_Site37_S58
UK_SC_Site37,2021/9/15,presence,336120.0254,N1,gc/L,1316,UK_SC_Site37_S59
UK_SC_Site37,2021/9/22,presence,214309.805,N1,gc/L,1316,UK_SC_Site37_S60
UK_SC_Site37,2021/9/27,presence,315460.9519,N1,gc/L,1316,UK_SC_Site37_S61
UK_SC_Site37,2021/9/29,presence,506705.0806,N1,gc/L,1316,UK_SC_Site37_S62
UK_SC_Site37,2021/10/4,presence,403064.4766,N1,gc/L,1316,UK_SC_Site37_S63
UK_SC_Site37,2021/10/11,presence,335582.6335,N1,gc/L,1316,UK_SC_Site37_S64
UK_SC_Site37,2021/10/13,presence,227439.1829,N1,gc/L,1316,UK_SC_Site37_S65
UK_SC_Site37,2021/10/18,presence,111180.9286,N1,gc/L,1316,UK_SC_Site37_S66
UK_SC_Site37,2021/10/20,presence,202953.1311,N1,gc/L,1316,UK_SC_Site37_S67
UK_SC_Site37,2021/10/25,presence,168563.2833,N1,gc/L,1316,UK_SC_Site37_S68
UK_SC_Site37,2021/10/28,presence,112551.0991,N1,gc/L,1316,UK_SC_Site37_S69
UK_SC_Site37,2021/11/1,presence,167020.8605,N1,gc/L,1316,UK_SC_Site37_S70
UK_SC_Site37,2021/11/3,presence,295440.8575,N1,gc/L,1316,UK_SC_Site37_S71
UK_SC_Site37,2021/11/5,presence,293885.648,N1,gc/L,1316,UK_SC_Site37_S72
UK_SC_Site37,2021/11/8,presence,171492.9353,N1,gc/L,1316,UK_SC_Site37_S73
